OBJECTID,INCNUM,YMD_TM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,STREET_N,STREET,STREET_T,STREET_G,CITY,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_SEX,CIT_AGE,CIT_COND_TYPE,OFF_NUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE,STATE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,"""INDOT"""
1223,4408,2014-08-20T17:32:00Z,2014-08-20,17:32:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,OHIO,STREET,E,INDIANAPOLIS,BODY WEIGHT LEVERAGE,RESISTING ARREST,INVESTIGATION,YES,PUBLIC INTOXICATION,UNREPORTED,YES,NO,NO,NO,1168,BLACK,MALE,56,MINOR BLEEDING,2565,WHITE,MALE,37,6,NO INJURIES NOTED OR VISIBLE,IN,Wed,17,3,2014,INDOT
1226,19546,2017-03-02T05:17:00Z,2017-03-02,05:17:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,10TH,STREET,E,INDIANAPOLIS,Taser,FLEEING,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,1091,BLACK,MALE,23,UNREPORTED,1645,BLACK,MALE,43,16,UNREPORTED,IN,Thu,5,1,2017,INDOT
1238,4497,2014-09-01T00:21:00Z,2014-09-01,00:21:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MICHIGAN,STREET,N,INDIANAPOLIS,UNREPORTED,COMBATIVE SUSPECT,ERG INCIDENT,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1252,BI-RACIAL,MALE,16,NO INJURIES NOTED OR VISIBLE,348,WHITE,FEMALE,38,12,NO INJURIES NOTED OR VISIBLE,IN,Mon,0,3,2014,INDOT
1235,4269,2014-08-07T17:30:00Z,2014-08-07,17:30:00:000,OPERATIONS DIVISION,PARK RANGERS,PARK RANGER SECTION,PARK RANGER UNIT (EVENING),IN COMPLIANCE,4545,BELLEVIEW,AVENUE,N,INDIANAPOLIS,TASER,ASSAULTING CITIZEN(S),ARREST,NO,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,1066,BLACK,MALE,999999,NO INJURIES NOTED OR VISIBLE,3169,BLACK,MALE,42,5,UNREPORTED,IN,Thu,17,3,2014,INDOT
1239,4498,2014-09-01T00:05:00Z,2014-09-01,00:05:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MICHIGAN,ROAD,N,INDIANAPOLIS,BODY WEIGHT LEVERAGE,NON-COMPLIANT,ERG INCIDENT,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1253,BLACK,MALE,14,NO INJURIES NOTED OR VISIBLE,589,WHITE,MALE,40,16,UNREPORTED,IN,Mon,0,3,2014,INDOT
1242,4520,2014-09-02T16:25:00Z,2014-09-02,16:25:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BUTLER,AVENUE,N,INDIANAPOLIS,PERSONAL CS/OC SPRAY,COMBATIVE SUSPECT,INVESTIGATION,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1267,BLACK,MALE,35,NO INJURIES NOTED OR VISIBLE,3020,WHITE,FEMALE,26,4,UNREPORTED,IN,Tue,16,3,2014,INDOT
1243,5128,2014-10-12T09:00:00Z,2014-10-12,09:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE DAY SHIFT,SE DAY SHIFT,IN COMPLIANCE,4545,NATIONAL,AVENUE, ,INDIANAPOLIS,PERSONAL CS/OC SPRAY,COMBATIVE SUSPECT,ARREST,YES,BATTERY M,UNREPORTED,YES,YES,YES,NO,1650,BLACK,MALE,29,INTERNAL PAIN/DISCOMFORT,1250,WHITE,FEMALE,44,19,SWELLING,IN,Sun,9,4,2014,INDOT
1252,4778,2014-09-20T00:24:00Z,2014-09-20,00:24:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SCARLET,DRIVE, ,INDIANAPOLIS,UNREPORTED,ASSAULTING OFFICER(S),ARREST,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,YES,NO,1417,BLACK,MALE,26,INTERNAL PAIN/DISCOMFORT,751,WHITE,MALE,40,15,INTERNAL PAIN/DISCOMFORT,IN,Sat,0,3,2014,INDOT
1258,14336,2016-05-21T18:30:00Z,2016-05-21,18:30:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,11TH RECRUIT CLASS,IN COMPLIANCE,4545,BRADLEY,AVENUE,N,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),TRAFFIC STOP,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,YES,NO,1100,WHITE,MALE,999999,MINOR BLEEDING,3374,WHITE,MALE,29,0,MINOR SCRAPES,IN,Sat,18,2,2016,INDOT
1301,4636,2014-09-08T17:31:00Z,2014-09-08,17:31:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,THADDEUS,STREET, ,INDIANAPOLIS,TASER,NON-COMPLIANT,CALL FOR SERVICE,NO,IMMEDIATE DETENTION,UNREPORTED,YES,YES,NO,NO,1317,WHITE,MALE,43,LACERATION,2570,WHITE,MALE,30,6,UNREPORTED,IN,Mon,17,3,2014,INDOT
1305,4709,2014-09-14T02:30:00Z,2014-09-14,02:30:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,JACKSON,PLACE, ,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),ARREST,YES,PUBLIC INTOXICATION,UNREPORTED,YES,NO,NO,NO,1353,WHITE,MALE,27,INTERNAL PAIN/DISCOMFORT,3092,WHITE,MALE,31,6,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,3,2014,INDOT
1331,4394,2014-08-20T00:15:00Z,2014-08-20,00:15:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,EMERSON,AVENUE,N,INDIANAPOLIS,TASER,ASSAULTING OFFICER(S),ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,YES,NO,1153,BLACK,MALE,41,NO INJURIES NOTED OR VISIBLE,2582,WHITE,MALE,39,6,UNREPORTED,IN,Wed,0,3,2014,INDOT
1334,4448,2014-08-24T18:39:00Z,2014-08-24,18:39:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ALTON,AVENUE,N,INDIANAPOLIS,HANDCUFFING,COMBATIVE SUSPECT,ARREST,YES,UNREPORTED,UNREPORTED,YES,YES,YES,YES,1203,WHITE,MALE,51,MINOR BLEEDING,2380,WHITE,MALE,34,10,INTERNAL PAIN/DISCOMFORT,IN,Sun,18,3,2014,INDOT
1350,4588,2014-09-03T18:00:00Z,2014-09-03,18:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,STATE,AVENUE,N,INDIANAPOLIS,TASER,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,1286,BLACK,MALE,20,PROBE STRIKES,1814,WHITE,MALE,40,8,NO INJURIES NOTED OR VISIBLE,IN,Wed,18,3,2014,INDOT
1352,5812,2014-12-01T13:51:00Z,2014-12-01,13:51:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,EASTERN,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,YES,NO,NO,1286,BLACK,MALE,20,INTERNAL PAIN/DISCOMFORT,2850,WHITE,MALE,27,5,NO INJURIES NOTED OR VISIBLE,IN,Mon,13,4,2014,INDOT
1359,4783,2014-09-20T01:46:00Z,2014-09-20,01:46:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,1418,WHITE,MALE,24,NO INJURIES NOTED OR VISIBLE,2443,WHITE,MALE,35,9,NO INJURIES NOTED OR VISIBLE,IN,Sat,1,3,2014,INDOT
1360,11640,2015-12-09T02:23:00Z,2015-12-09,02:23:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,HOLMES,AVENUE,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,TRAFFIC STOP,YES,DRIVING WHILE SUSPENDED,UNREPORTED,NO,NO,NO,NO,1434,WHITE,MALE,38,UNREPORTED,1493,WHITE,MALE,36,12,NO INJURIES NOTED OR VISIBLE,IN,Wed,2,4,2015,INDOT
1368,5441,2014-11-03T22:22:00Z,2014-11-03,22:22:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,VINE,STREET,S,INDIANAPOLIS,JOINT MANIPULATION,RESISTING ARREST,SELF-INITIATED ACTIVITY,YES,HABITUAL TRAFFIC VIOLATOR,UNREPORTED,NO,YES,NO,NO,1866,HISPANIC,MALE,31,NO INJURIES NOTED OR VISIBLE,2443,WHITE,MALE,35,9,NO INJURIES NOTED OR VISIBLE,IN,Mon,22,4,2014,INDOT
1376,6191,2014-12-28T15:00:00Z,2014-12-28,15:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BRADLEY,STREET,N,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,WARRANT SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1989,BLACK,MALE,21,UNREPORTED,2084,WHITE,MALE,46,10,UNREPORTED,IN,Sun,15,4,2014,INDOT
1387,4640,2014-09-08T14:20:00Z,2014-09-08,14:20:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ARLINGTON,AVENUE,N,INDIANAPOLIS,JOINT MANIPULATION,ASSAULTING OFFICER(S),CALL FOR SERVICE,YES,BATTERY F,UNREPORTED,NO,NO,YES,NO,1320,BLACK,FEMALE,23,SCRATCH TO NECK,3002,WHITE,MALE,27,4,UNREPORTED,IN,Mon,14,3,2014,INDOT
1392,5720,2014-11-13T20:42:00Z,2014-11-13,20:42:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LASALLE,STREET,N,INDIANAPOLIS,PHYSICAL,ASSAULTING CITIZEN(S),CALL FOR SERVICE,NO,UNREPORTED,UNREPORTED,YES,YES,NO,NO,2075,BLACK,MALE,14,UNREPORTED,2918,WHITE,MALE,37,4,UNREPORTED,IN,Thu,20,4,2014,INDOT
1394,5783,2014-11-30T01:30:00Z,2014-11-30,01:30:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,TASER,RESISTING ARREST,ARREST,YES,BATTERY F,UNREPORTED,NO,NO,NO,NO,2116,BLACK,MALE,28,NO INJURIES NOTED OR VISIBLE,1814,WHITE,MALE,40,8,NO INJURIES NOTED OR VISIBLE,IN,Sun,1,4,2014,INDOT
1402,5877,2014-12-03T16:10:00Z,2014-12-03,16:10:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,PROSPECT,STREET, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,WARRANT SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,2159,WHITE,MALE,21,NO INJURIES NOTED OR VISIBLE,1660,WHITE,MALE,34,10,UNREPORTED,IN,Wed,16,4,2014,INDOT
1414,5112,2014-10-04T23:13:00Z,2014-10-04,23:13:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,INDIANA,AVENUE, ,INDIANAPOLIS,BODY WEIGHT LEVERAGE,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,YES,YES,1632,BLACK,FEMALE,18,COMPLAINT OF PAIN,695,WHITE,MALE,40,15,HEAD BUMP,IN,Sat,23,4,2014,INDOT
1415,5152,2014-10-14T13:45:00Z,2014-10-14,13:45:00:000,CRIMINAL INVESTIGATION DIVISION,NARCOTICS AND FIREARMS BUREAU,HUMAN TRAFFICKING,VICE UNIT,IN COMPLIANCE,4545,BAVARIAN,DRIVE,E,INDIANAPOLIS,UNREPORTED,NON-COMPLIANT,INVESTIGATION,NO,UNREPORTED,UNREPORTED,YES,NO,NO,NO,1680,WHITE,FEMALE,17,ABRASION,59,WHITE,FEMALE,32,10,UNREPORTED,IN,Tue,13,4,2014,INDOT
1418,5162,2014-10-15T21:31:00Z,2014-10-15,21:31:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHERMAN,DRIVE,N,INDIANAPOLIS,TASER,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1691,WHITE,MALE,26,NO INJURIES NOTED OR VISIBLE,2484,BLACK,MALE,32,7,NO INJURIES NOTED OR VISIBLE,IN,Wed,21,4,2014,INDOT
1421,5299,2014-10-26T01:30:00Z,2014-10-26,01:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,HOLMES,AVENUE,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,NO,NO,1773,BLACK,MALE,35,UNREPORTED,1253,WHITE,MALE,41,17,UNREPORTED,IN,Sun,1,4,2014,INDOT
1425,14582,2016-06-03T01:05:00Z,2016-06-03,01:05:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,RURAL,STREET,N,INDIANAPOLIS,Taser,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,1193,BLACK,MALE,38,LACERATION,3240,WHITE,MALE,30,2,UNREPORTED,IN,Fri,1,2,2016,INDOT
1426,36925,2019-05-31T14:41:00Z,2019-05-31,14:41:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ELWIN,COURT, ,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,1193,BLACK,MALE,41,COMPLAINT OF PAIN,3759,WHITE,MALE,25,0,NO INJURIES NOTED OR VISIBLE,IN,Fri,14,2,2019,INDOT
1430,4295,2014-08-10T23:58:00Z,2014-08-10,23:58:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,KLINE,DRIVE, ,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,ARREST,YES,POSSESSION OF FIREARM,UNREPORTED,YES,YES,NO,NO,1208,BI-RACIAL,MALE,17,CANINE BITE,2162,WHITE,MALE,42,17,NO INJURIES NOTED OR VISIBLE,IN,Sun,23,3,2014,INDOT
1431,5508,2014-11-10T07:47:00Z,2014-11-10,07:47:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,IN COMPLIANCE,4545,RAWLES,AVENUE,E,INDIANAPOLIS,TASER,FLEEING,CALL FOR SERVICE,YES,UNREPORTED,UNREPORTED,YES,NO,NO,NO,1245,WHITE,MALE,30,MINOR BLEEDING,209,WHITE,MALE,51,23,NO INJURIES NOTED OR VISIBLE,IN,Mon,7,4,2014,INDOT
1436,5305,2014-10-26T01:35:00Z,2014-10-26,01:35:00:000,CRIMINAL INVESTIGATION DIVISION,HOMICIDE AND ROBBERY,HOMICIDE SECTION (DAY),HOMICIDE UNIT (DAY),IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,HANDCUFFING,ASSAULTING OFFICER(S),CALL FOR SERVICE,YES,BATTERY F,UNREPORTED,NO,NO,YES,NO,1780,WHITE,MALE,22,NO INJURIES NOTED OR VISIBLE,855,WHITE,MALE,46,20,INTERNAL PAIN/DISCOMFORT,IN,Sun,1,4,2014,INDOT
1456,30527,2018-09-06T14:47:00Z,2018-09-06,14:47:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,42ND,STREET,E,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,POSSESSION OF CONTROLLED SUBSTANCE M,UNREPORTED,NO,NO,NO,NO,2050,BLACK,MALE,18,NO INJURIES NOTED OR VISIBLE,3374,WHITE,MALE,32,3,NO INJURIES NOTED OR VISIBLE,IN,Thu,14,3,2018,INDOT
1466,5711,2014-11-23T02:15:00Z,2014-11-23,02:15:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,GEORGIA,STREET,E,INDIANAPOLIS,TASER,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,2068,WHITE,MALE,24,NO INJURIES NOTED OR VISIBLE,108,WHITE,MALE,41,16,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,4,2014,INDOT
1472,5763,2014-11-27T21:00:00Z,2014-11-27,21:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,38TH,STREET,W,INDIANAPOLIS,JOINT MANIPULATION,COMBATIVE SUSPECT,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,NO,NO,2098,BLACK,MALE,54,MINOR BLEEDING,3071,WHITE,MALE,35,3,UNREPORTED,IN,Thu,21,4,2014,INDOT
1481,4728,2014-09-15T16:08:00Z,2014-09-15,16:08:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ILLINOIS,STREET,N,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,UNREPORTED,UNREPORTED,YES,YES,NO,NO,1368,BLACK,MALE,53,INTERNAL PAIN/DISCOMFORT,1452,BLACK,MALE,36,13,UNREPORTED,IN,Mon,16,3,2014,INDOT
1483,4748,2014-09-17T18:04:00Z,2014-09-17,18:04:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,HAUGH,STREET, ,INDIANAPOLIS,TASER,FLEEING,WARRANT SERVICE,YES,INTIMIDATION,UNREPORTED,YES,NO,NO,NO,1387,WHITE,MALE,42,MINOR BLEEDING,373,WHITE,MALE,40,12,NO INJURIES NOTED OR VISIBLE,IN,Wed,18,3,2014,INDOT
1487,4758,2014-09-18T12:29:00Z,2014-09-18,12:29:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - DAY TACTICAL,IN COMPLIANCE,4545,HANKS,DRIVE, ,INDIANAPOLIS,UNREPORTED,FLEEING,REQUEST FOR PSD,YES,BURGLARY,UNREPORTED,YES,NO,NO,NO,1402,BLACK,MALE,21,CANINE BITE,2123,WHITE,MALE,47,14,UNREPORTED,IN,Thu,12,3,2014,INDOT
1497,4909,2014-09-27T00:10:00Z,2014-09-27,00:10:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ARLINGTON,AVENUE,N,INDIANAPOLIS,JOINT MANIPULATION,COMBATIVE SUSPECT,ARREST,YES,UNREPORTED,UNREPORTED,NO,YES,YES,NO,1487,BLACK,MALE,39,UNREPORTED,3102,WHITE,MALE,31,6,UNREPORTED,IN,Sat,0,3,2014,INDOT
1498,4945,2014-09-29T17:15:00Z,2014-09-29,17:15:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,86TH,STREET,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1500,BLACK,MALE,22,UNREPORTED,3023,WHITE,MALE,28,4,UNREPORTED,IN,Mon,17,3,2014,INDOT
1503,4595,2014-08-23T02:52:00Z,2014-08-23,02:52:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT 2ND RC,IN COMPLIANCE,4545,MERIDIAN ST,STREET,S,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,BATTERY F,UNREPORTED,YES,NO,YES,YES,1292,HISPANIC,MALE,22,SWELLING,1361,WHITE,MALE,36,12,LACERATION,IN,Sat,2,3,2014,INDOT
1506,39318,2019-08-02T19:00:00Z,2019-08-02,19:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WALKER,AVENUE, ,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,INTIMIDATION,UNREPORTED,NO,NO,NO,NO,1308,BLACK,MALE,33,NO INJURIES NOTED OR VISIBLE,3551,WHITE,MALE,27,2,UNREPORTED,IN,Fri,19,3,2019,INDOT
1510,4625,2014-09-07T02:50:00Z,2014-09-07,02:50:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,UNREPORTED,RESISTING ARREST,ARREST,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,NO,NO,1311,WHITE,MALE,21,NO INJURIES NOTED OR VISIBLE,934,WHITE,MALE,48,26,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,3,2014,INDOT
1537,5261,2014-10-21T23:45:00Z,2014-10-21,23:45:00:000,CRIMINAL INVESTIGATION DIVISION,NARCOTICS AND FIREARMS BUREAU,HUMAN TRAFFICKING,VICE UNIT,IN COMPLIANCE,4545,OLNEY,STREET,N,INDIANAPOLIS,TASER,FLEEING,ARREST,YES,PROSTITUTION M,UNREPORTED,NO,NO,NO,NO,1739,BLACK,MALE,21,UNREPORTED,2158,WHITE,MALE,44,17,UNREPORTED,IN,Tue,23,4,2014,INDOT
1536,5219,2014-01-04T23:47:00Z,2014-01-04,23:47:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,WINTHROP,AVENUE,N,INDIANAPOLIS,CANINE BITE,UNREPORTED,UNREPORTED,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,1725,UNREPORTED,UNREPORTED,999999,UNREPORTED,1964,WHITE,MALE,40,11,UNREPORTED,IN,Sat,23,1,2014,INDOT
1539,5330,2014-10-28T02:30:00Z,2014-10-28,02:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,TIBBS,AVENUE,S,INDIANAPOLIS,TASER,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,IMMEDIATE DETENTION,UNREPORTED,NO,YES,NO,NO,1798,WHITE,MALE,38,UNREPORTED,2443,WHITE,MALE,35,9,UNREPORTED,IN,Tue,2,4,2014,INDOT
1543,5529,2014-11-11T22:00:00Z,2014-11-11,22:00:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,DANSK RIDGE,COURT, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,1941,BLACK,MALE,29,NO INJURIES NOTED OR VISIBLE,2349,WHITE,MALE,50,12,UNREPORTED,IN,Tue,22,4,2014,INDOT
1549,12180,2016-01-19T01:01:00Z,2016-01-19,01:01:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,FALL CREEK,PARKWAY,E,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,ARREST,YES,STOLEN VEHICLE,UNREPORTED,YES,YES,NO,NO,1966,BLACK,MALE,18,CANINE BITE,1566,WHITE,MALE,51,28,UNREPORTED,IN,Tue,1,1,2016,INDOT
1570,22456,2017-08-11T15:41:00Z,2017-08-11,15:41:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - DAY TACTICAL,IN COMPLIANCE,4545,SHERMAN,DRIVE,N,INDIANAPOLIS,CANINE BITE,FLEEING,REQUEST FOR PSD,YES,BATTERY F,UNREPORTED,YES,YES,YES,YES,2016,BLACK,MALE,21,CANINE BITE,1026,WHITE,MALE,41,17,MAJOR BLEEDING,IN,Fri,15,3,2017,INDOT
1595,23863,2017-11-02T11:00:00Z,2017-11-02,11:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,NEIGHBORHOOD IMPACT,VICE/NARCOTICS,IN COMPLIANCE,4545,TEMPLE,NA,S,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,POSSESSION OF PARAPHERNALIA,UNREPORTED,YES,NO,YES,NO,2159,WHITE,MALE,24,COMPLAINT OF PAIN,2361,WHITE,MALE,43,15,UNREPORTED,IN,Thu,11,4,2017,INDOT
1607,5898,2014-12-04T08:53:00Z,2014-12-04,08:53:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - DAY,IN COMPLIANCE,4545,BISCAYNE,ROAD,N,INDIANAPOLIS,CANINE BITE,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,NO,NO,2175,BLACK,MALE,18,CANINE BITE,2596,WHITE,MALE,47,20,UNREPORTED,IN,Thu,8,4,2014,INDOT
