OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,X_COORD,Y_COORD
127367,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-06T00:00:00.000Z,03:26,I190001922A,8901 SOUTHEASTERN AVE,SE42,231543.85,1623073.57
127368,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-07T00:00:00.000Z,05:28,I190002224A,1909 S EAST ST,SE21,192424.03,1636856.31
127369,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-08T00:00:00.000Z,01:00,I190002738A,835 BEACHWAY DR,SW21,159149.06,1650469.32
127370,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-08T00:00:00.000Z,02:19,I190002670A,5035 W WASHINGTON ST,SW21,165617.51,1641745.99
127371,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-08T00:00:00.000Z,04:42,I190002666A,7460 ROCKVILLE RD,SW31,152108.41,1645473.47
127372,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-09T00:00:00.000Z,05:22,I190003119A,5110 PIKE PLAZA RD,NW33,164904.82,1670423.05
127373,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-09T00:00:00.000Z,05:26,I190003118A,825 S KITLEY AVE,NE42,219079.54,1642429.38
127374,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-10T00:00:00.000Z,00:31,I190003442A,5547 BONNA AVE,NE42,214176.88,1646290.83
127375,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-10T00:00:00.000Z,01:30,I190003492A,636 VIRGINIA AVE,DT22,193424.5,1642847.73
127376,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-10T00:00:00.000Z,02:15,I190003990A,7279 N KEYSTONE AVE,ND61,200459.64,1690097.07
127380,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-13T00:00:00.000Z,23:20,I190005253A,7171 TWIN OAKS DR,NE33,222348.62,1666197.97
127377,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-11T00:00:00.000Z,00:17,I190003874A,2561 KENTUCKY AVE,SW23,176906.38,1627734.52
127378,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-11T00:00:00.000Z,04:37,I190003868A,6000 E 10TH ST,NE32,216404.55,1651437.03
127379,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-12T00:00:00.000Z,02:00,I190004300A,2932 E 10TH ST,NE21,202289.84,1651402.11
127381,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-14T00:00:00.000Z,01:47,I190004735A,128 S AUDUBON RD,NE42,214502.25,1646499.59
127382,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-14T00:00:00.000Z,05:48,I190004751A,5560 BROOKVILLE RD,NE42,214030.41,1643469.77
127383,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-15T00:00:00.000Z,18:00,I190005572A,1 N PENNSYLVANIA ST,DT21,190533.36,1646327.31
127384,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-15T00:00:00.000Z,22:00,I190005596A,6053 E WASHINGTON ST,NE42,217075.01,1647531.77
127385,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-16T00:00:00.000Z,03:04,I190005525A,40 E TROY AVE,SE21,189950.47,1630112.52
127386,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-16T00:00:00.000Z,04:45,I190005532A,11146 EXCHANGE ST,SE43,243176.83,1605425.98
127387,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-16T00:00:00.000Z,05:38,I190005543A,5462 MASSACHUSETTS AVE,ND31,213547.92,1663788.23
127388,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-17T00:00:00.000Z,00:30,I190005892A,2002 N ARLINGTON AVE,NE32,216296.42,1656242.55
127389,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-20T00:00:00.000Z,03:51,I190007044A,925 W TROY AVE,SW13,184654.7,1629872.62
127390,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-21T00:00:00.000Z,01:27,I190007254A,865 MASSACHUSETTS AVE,DT21,194189.86,1650533.35
127391,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-22T00:00:00.000Z,02:44,I190007576A,5805 ROCKVILLE RD,SW21,160451.24,1644874.15
127392,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-22T00:00:00.000Z,99:99,I190007957A,8280 CENTER RUN RD,ND62,218361.36,1697044.08
127393,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-22T00:00:00.000Z,99:99,I190008182A,3545 N SHADELAND AVE,NE33,221743.13,1666082.13
127394,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-23T00:00:00.000Z,00:45,I190007943A,5943 S EAST ST,SE31,192462.76,1614303.32
127395,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-23T00:00:00.000Z,22:56,I190008311A,2204 E 25TH ST,NE12,199638.15,1659450.24
127396,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-24T00:00:00.000Z,01:31,I190008346A,6780 W WASHINGTON ST,SW32,156216.29,1638199.42
127397,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-24T00:00:00.000Z,03:49,I190008358A,3320 E 10TH ST,NE21,203811.03,1651432.48
127398,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-24T00:00:00.000Z,20:45,I190008785A,4361 N KEYSTONE AVE,ND13,200394.3,1671369.73
127399,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-25T00:00:00.000Z,20:30,I190009129A,5101 W 38TH ST,NW31,165173,1667042.59
127400,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-26T00:00:00.000Z,04:05,I190009100A,3330 N SHADELAND AVE,NE33,221395.1,1664546.38
127401,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-26T00:00:00.000Z,18:00,I190010998A,3102 BALTIMORE AVE,ND21,198896.73,1662766.8
127402,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-27T00:00:00.000Z,02:25,I190009394A,2245 SHELBY ST,SE21,195085.53,1635001.09
127403,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-27T00:00:00.000Z,03:00,I190009432A,1239 E STOP 12 RD,SE33,195816.76,1600982.95
127404,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-27T00:00:00.000Z,22:53,I190009629A,333 N PENNSYLVANIA ST,DT21,190768.15,1647998.82
127405,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-28T00:00:00.000Z,20:00,I190009977A,E HANNA AVE  &  S SHERMAN DR,SE24,205029.08,1624889.52
127406,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-28T00:00:00.000Z,22:30,I190009997A,1927 E 32ND ST,ND21,198778.15,1663191.04
127407,192,BURG-FORCIBLE ENT-NON-RES N,2019-01-29T00:00:00.000Z,00:05,I190010083A,1239 E STOP 12 RD,SE33,195816.76,1600982.95
127408,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-05T00:00:00.000Z,16:28,I190008455A,3110 S POST RD,SE41,231887.22,1630230.88
127409,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-07T00:00:00.000Z,07:36,I190002243A,1316 N TIBBS AVE,SW11,173611.44,1653048.92
127410,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-08T00:00:00.000Z,06:08,I190002675A,2621 W 16TH ST,SW11,176852.88,1653795.32
127411,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-09T00:00:00.000Z,08:46,I190003159A,7006 SOUTHEASTERN AVE,SE41,221932.15,1630572.46
127412,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-10T00:00:00.000Z,16:00,I190003914A,2229 RANSDELL ST,SE21,191701.04,1635108.52
127413,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-11T00:00:00.000Z,10:00,I190004124A,3736 N MERIDIAN ST,ND11,190234.38,1666816.52
127414,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-11T00:00:00.000Z,17:00,I190004815A,1220 WATERWAY BLVD,NW11,182709.88,1652514
127415,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-12T00:00:00.000Z,12:00,I190009201A,3436 W 16TH ST,NW21,173362.38,1653922.57
127416,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-12T00:00:00.000Z,12:00,I190009246A,3436 W 16TH ST,NW21,173362.38,1653922.57
127417,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-12T00:00:00.000Z,16:00,I190004825A,8551 ROCKWOOD LN,SE43,229033.44,1604877.59
127418,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-13T00:00:00.000Z,08:00,I190004686A,5301 MASSACHUSETTS AVE,NE33,212586.03,1662692.79
127419,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-14T00:00:00.000Z,06:12,I190004759A,7925 SOUTHEASTERN AVE,SE41,226711.33,1626637.07
127420,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-16T00:00:00.000Z,06:15,I190005542A,1101 N ARLINGTON AVE,NE32,216388.05,1651771.84
127421,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-16T00:00:00.000Z,07:00,I190005557A,6450 ENGLISH AVE,NE42,218715.65,1643976.91
127422,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-17T00:00:00.000Z,12:00,I190007760A,2120 ENGLISH AVE,SE12,199013.63,1643593.67
127423,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-18T00:00:00.000Z,15:33,I190006553A,5425 N TACOMA AVE,ND42,200876.12,1677126.53
127424,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-20T00:00:00.000Z,09:27,I190007072A,2901 DR ANDREW J BROWN AVE,NE12,196307.32,1661527.35
127425,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-21T00:00:00.000Z,06:15,I190007294A,6249 S EAST ST,SE33,192500.72,1612910.41
127426,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-23T00:00:00.000Z,08:31,I190007991A,4200 S EAST ST,SE23,192367.87,1623419.47
127427,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-23T00:00:00.000Z,09:39,I190007995A,4200 BLK S EAST ST,SE23,192409.14,1623245.29
127428,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-23T00:00:00.000Z,16:00,I190008419A,3119 LAFAYETTE RD,NW22,171889.96,1662646.54
127429,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-24T00:00:00.000Z,10:03,I190008435A,3900 N SHADELAND AVE,ND31,221302.4,1668709.85
127430,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-24T00:00:00.000Z,13:31,I190008516A,2425 N MITTHOEFER RD,NE53,237761.86,1659127.88
127431,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-25T00:00:00.000Z,06:45,I190008744A,3105 ENGLISH AVE,SE12,203003.79,1643504.84
127432,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-30T00:00:00.000Z,15:30,I190010652A,4545 E MICHIGAN ST,NE41,208602.44,1648897.14
127433,193,BURG-FORCIBLE ENT-NON-RES D,2019-01-31T00:00:00.000Z,08:10,I190010665A,1310 S WEST ST,SW13,186859.84,1639718.89
127434,200,BURG-NO FORCE-RES NIGHT,2019-01-06T00:00:00.000Z,05:44,I190001938A,1045 DAWSON ST,SE12,198055.28,1641095.5
127435,200,BURG-NO FORCE-RES NIGHT,2019-01-06T00:00:00.000Z,19:07,I190002124A,609 E TERRACE AVE,SE21,192699.99,1639282.39
127436,200,BURG-NO FORCE-RES NIGHT,2019-01-08T00:00:00.000Z,99:99,I190003142A,2107 N SPENCER AVE,NE32,211765.38,1656921.81
127437,200,BURG-NO FORCE-RES NIGHT,2019-01-09T00:00:00.000Z,00:01,I190004019A,2831 W WALNUT ST,SW11,176278.18,1649751.03
127438,200,BURG-NO FORCE-RES NIGHT,2019-01-10T00:00:00.000Z,01:00,I190003474A,1534 DAWSON ST,SE22,198161,1638754.21
127439,200,BURG-NO FORCE-RES NIGHT,2019-01-11T00:00:00.000Z,00:00,I190004012A,3835 S STATE AVE,SE24,197789.4,1625626.3
127440,200,BURG-NO FORCE-RES NIGHT,2019-01-11T00:00:00.000Z,99:99,I190005993A,2936 SCHOFIELD AVE,NE12,197843.76,1661791.79
127441,200,BURG-NO FORCE-RES NIGHT,2019-01-13T00:00:00.000Z,00:02,I190005507A,916 LAKE NORA N CT,ND53,194694.05,1701482.95
127442,200,BURG-NO FORCE-RES NIGHT,2019-01-13T00:00:00.000Z,18:30,I190004971A,2925 CHARNOCK ST,NE53,233643.66,1661745.12
127443,200,BURG-NO FORCE-RES NIGHT,2019-01-13T00:00:00.000Z,20:00,I190004924A,707 E NORTH ST,DT21,193625.83,1649136.9
127444,200,BURG-NO FORCE-RES NIGHT,2019-01-15T00:00:00.000Z,22:00,I190005498A,2355 N KITLEY AVE,NE32,219064.4,1658686.97
127445,200,BURG-NO FORCE-RES NIGHT,2019-01-15T00:00:00.000Z,99:99,I190006064A,1230 N GRANT AVE,NE31,206708.99,1652383.38
127446,200,BURG-NO FORCE-RES NIGHT,2019-01-16T00:00:00.000Z,22:00,I190007396A,3464 W EPLER AVE,SW51,173281.58,1616683.51
127447,200,BURG-NO FORCE-RES NIGHT,2019-01-16T00:00:00.000Z,99:99,I190005830A,1054 W 27TH ST,NW12,183967.79,1660362.91
127448,200,BURG-NO FORCE-RES NIGHT,2019-01-18T00:00:00.000Z,18:27,I190006629A,333 S DELAWARE ST,DT22,190942.43,1644477.05
127449,200,BURG-NO FORCE-RES NIGHT,2019-01-18T00:00:00.000Z,20:01,I190006662A,9102 BRYANT CT,ND62,214162.46,1701657.92
127450,200,BURG-NO FORCE-RES NIGHT,2019-01-18T00:00:00.000Z,21:52,I190006686A,9108 BRYANT CT,ND62,214191.45,1701657.95
127451,200,BURG-NO FORCE-RES NIGHT,2019-01-20T00:00:00.000Z,99:99,I190008152A,7627 ISLAND CLUB DR,NW41,151253.27,1662323.86
127452,200,BURG-NO FORCE-RES NIGHT,2019-01-21T00:00:00.000Z,02:26,I190007264A,307 N STATE AVE,NE22,197704.11,1647484.4
127453,200,BURG-NO FORCE-RES NIGHT,2019-01-21T00:00:00.000Z,18:00,I190009934A,2310 PROSPECT ST,SE12,199743.07,1640929.57
127454,200,BURG-NO FORCE-RES NIGHT,2019-01-22T00:00:00.000Z,01:00,I190007618A,2119 ANCHOR CT,NE62,234515.99,1657038.12
127455,200,BURG-NO FORCE-RES NIGHT,2019-01-22T00:00:00.000Z,01:00,I190007722A,1201 INDIANA AVE,NW11,184139.84,1652346.06
127456,200,BURG-NO FORCE-RES NIGHT,2019-01-22T00:00:00.000Z,21:04,I190007887A,5940 DUNMORE DR,NW52,162177.24,1680737.93
127457,200,BURG-NO FORCE-RES NIGHT,2019-01-22T00:00:00.000Z,99:99,I190008047A,1616 S HAWTHORNE LN,SE14,212368.12,1638726.14
127458,200,BURG-NO FORCE-RES NIGHT,2019-01-23T00:00:00.000Z,18:00,I190008227A,2625 GUILFORD AVE,NE11,194588.39,1659874.15
127459,200,BURG-NO FORCE-RES NIGHT,2019-01-24T00:00:00.000Z,04:00,I190008779A,8418 AVERLY PARK DR,SE34,207757.26,1601620.67
127460,200,BURG-NO FORCE-RES NIGHT,2019-01-25T00:00:00.000Z,22:00,I190010786A,212 N RANDOLPH ST,NE22,198273.7,1647018.06
127461,200,BURG-NO FORCE-RES NIGHT,2019-01-27T00:00:00.000Z,02:00,I190009457A,1248 S BERWICK AVE,SW12,172499.82,1639624.13
127462,200,BURG-NO FORCE-RES NIGHT,2019-01-27T00:00:00.000Z,21:00,I190010019A,7230 BOBCAT TRAIL DR,SE43,220317.67,1608277.07
127463,200,BURG-NO FORCE-RES NIGHT,2019-01-29T00:00:00.000Z,18:09,I190012662A,520 E SUMNER AVE,SE23,192635.33,1627451.98
127464,200,BURG-NO FORCE-RES NIGHT,2019-01-29T00:00:00.000Z,99:99,I190015744A,744 LINCOLN ST,SE21,193295.08,1638511.63
127465,200,BURG-NO FORCE-RES NIGHT,2019-01-30T00:00:00.000Z,01:17,I190010385A,2004 E 25TH ST,NE12,199013.58,1659506.79
127466,200,BURG-NO FORCE-RES NIGHT,2019-01-31T00:00:00.000Z,21:44,I190010908A,1532 SHANNON AVE,NE31,207993.91,1653841.35
127467,201,BURG-NO FORCE-RES DAY,2018-12-28T00:00:00.000Z,15:57,I190009872A,132 ALBANY ST,SE21,190637.67,1630369.18
127468,201,BURG-NO FORCE-RES DAY,2019-01-01T00:00:00.000Z,10:30,I190000199A,1411 E MARKET ST,NE22,196422.24,1646526.24
127469,201,BURG-NO FORCE-RES DAY,2019-01-02T00:00:00.000Z,08:00,I190000699A,957 KING AVE,SW11,177220.37,1651063.46
127470,201,BURG-NO FORCE-RES DAY,2019-01-03T00:00:00.000Z,06:18,I190000784A,6055 TYBALT DR,NW52,159124.55,1681961.36
127471,201,BURG-NO FORCE-RES DAY,2019-01-03T00:00:00.000Z,10:00,I190003604A,6710 EAGLE POINTE S DR,NW42,156644.56,1671458.3
127472,201,BURG-NO FORCE-RES DAY,2019-01-03T00:00:00.000Z,12:32,I190000909A,1635 N DELAWARE ST,NE11,191330.13,1654374.43
127473,201,BURG-NO FORCE-RES DAY,2019-01-04T00:00:00.000Z,14:27,I190001369A,7516 PINE ROYAL DR,ND63,224335.55,1686865.96
127477,201,BURG-NO FORCE-RES DAY,2019-01-05T00:00:00.000Z,08:49,I190001625A,3561 APPLE ST,SE12,204991.32,1639803.5
127474,201,BURG-NO FORCE-RES DAY,2019-01-04T00:00:00.000Z,17:07,I190001412A,6057 BEACHVIEW DR,SW21,159634.97,1649490.34
127475,201,BURG-NO FORCE-RES DAY,2019-01-04T00:00:00.000Z,17:24,I190001418A,2609 E PEARL ST,SE12,201274.47,1646279.47
127476,201,BURG-NO FORCE-RES DAY,2019-01-05T00:00:00.000Z,08:45,I190001763A,105 E TROY AVE,SE23,190519.94,1629724.62
127478,201,BURG-NO FORCE-RES DAY,2019-01-05T00:00:00.000Z,12:00,I190009156A,1316 W 33RD ST,NW13,182255.91,1663494.12
127479,201,BURG-NO FORCE-RES DAY,2019-01-05T00:00:00.000Z,15:30,I190002956A,3220 RUE CHANEL,SE32,203725.66,1620084.17
127480,201,BURG-NO FORCE-RES DAY,2019-01-05T00:00:00.000Z,16:30,I190001829A,6209 PARLIAMENT DR,ND42,209431.96,1683213.99
127481,201,BURG-NO FORCE-RES DAY,2019-01-06T00:00:00.000Z,11:45,I190002080A,2741 E EDGEWOOD AVE,SE34,201314.65,1614046.79
127482,201,BURG-NO FORCE-RES DAY,2019-01-06T00:00:00.000Z,16:22,I190002068A,3515 N EUCLID AVE,ND23,208209.28,1665682.96
127483,201,BURG-NO FORCE-RES DAY,2019-01-07T00:00:00.000Z,12:30,I190002697A,946 DR M L KING JR ST,DT11,186995.69,1651168.36
127484,201,BURG-NO FORCE-RES DAY,2019-01-07T00:00:00.000Z,14:46,I190002427A,5914 WESTHAVEN DR,NW32,160355.69,1667653.48
127485,201,BURG-NO FORCE-RES DAY,2019-01-08T00:00:00.000Z,09:00,I190003034A,2916 E NORTH ST,NE23,202192.44,1649577.21
127486,201,BURG-NO FORCE-RES DAY,2019-01-08T00:00:00.000Z,12:30,I190002936A,6945 LINDEL CT,NW53,173662.55,1687880.51
127487,201,BURG-NO FORCE-RES DAY,2019-01-09T00:00:00.000Z,10:00,I190003344A,554 W 29TH ST,NW13,186680.11,1661359.03
127488,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,06:00,I190003643A,1209 N SHEFFIELD AVE,SW11,178820.92,1652675.48
127489,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,06:20,I190003473A,1079 W MCCARTY ST,SW12,184201.24,1642482.94
127490,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,07:40,I190003749A,1632 N EXETER AVE,NW21,172510.03,1654236.49
127491,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,08:30,I190003518A,9321 RACQUET BALL LN,ND52,182422.43,1702941.99
127492,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,10:00,I190003777A,4259 N MISSION DR,NW33,158335.58,1669905.27
127493,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,12:47,I190003582A,1335 EUSTIS DR,NE62,235234.71,1653236.24
127494,201,BURG-NO FORCE-RES DAY,2019-01-10T00:00:00.000Z,17:53,I190003744A,649 W 30TH ST,NW13,186067.11,1661835.53
127495,201,BURG-NO FORCE-RES DAY,2019-01-11T00:00:00.000Z,12:00,I190005054A,6990 E 21ST ST,NE32,221267.01,1657063.9
127496,201,BURG-NO FORCE-RES DAY,2019-01-11T00:00:00.000Z,14:22,I190004020A,2944 N WASHINGTON BLVD,ND12,191619.57,1661692.24
127497,201,BURG-NO FORCE-RES DAY,2019-01-12T00:00:00.000Z,14:10,I190004357A,601 W WASHINGTON ST,DT11,186871.56,1646248.53
127498,201,BURG-NO FORCE-RES DAY,2019-01-13T00:00:00.000Z,10:27,I190004529A,380 E MIAMI ST,DT21,191872.88,1647561.63
127499,201,BURG-NO FORCE-RES DAY,2019-01-14T00:00:00.000Z,09:10,I190005038A,1226 COUNTRY CREEK CT,NW41,147698.47,1651880.96
127500,201,BURG-NO FORCE-RES DAY,2019-01-14T00:00:00.000Z,13:17,I190004903A,30 E ADLER ST,SE21,189904.54,1637269.23
127501,201,BURG-NO FORCE-RES DAY,2019-01-15T00:00:00.000Z,11:23,I190005234A,2950 CARNABY ST,NE53,233027.9,1661969.61
127502,201,BURG-NO FORCE-RES DAY,2019-01-15T00:00:00.000Z,12:00,I190006765A,4401 STOUFFER LN,NE52,234136.4,1671295.46
127503,201,BURG-NO FORCE-RES DAY,2019-01-16T00:00:00.000Z,08:28,I190005585A,5330 SANDHURST DR,SW51,172448.14,1617310.21
127504,201,BURG-NO FORCE-RES DAY,2019-01-17T00:00:00.000Z,17:18,I190006627A,5104 LEMANS DR,ND42,195874.87,1674962.9
127505,201,BURG-NO FORCE-RES DAY,2019-01-17T00:00:00.000Z,17:45,I190006188A,7529 GRANDVIEW DR,ND52,181886.44,1691435.13
127506,201,BURG-NO FORCE-RES DAY,2019-01-18T00:00:00.000Z,12:45,I190006517A,5532 ORTH CT,SW42,161686.94,1618700.34
127507,201,BURG-NO FORCE-RES DAY,2019-01-18T00:00:00.000Z,13:00,I190006555A,4009 E 31ST ST,ND23,206680.27,1662294.74
127508,201,BURG-NO FORCE-RES DAY,2019-01-18T00:00:00.000Z,13:00,I190006644A,3109 N WEBSTER AVE,NE33,216848.86,1663011.06
127509,201,BURG-NO FORCE-RES DAY,2019-01-19T00:00:00.000Z,08:00,I190006826A,1322 N GALE ST,NE21,204556.64,1652740.02
127510,201,BURG-NO FORCE-RES DAY,2019-01-22T00:00:00.000Z,06:00,I190007771A,6932 STRATTON SQ,ND51,178590.5,1687516.47
127511,201,BURG-NO FORCE-RES DAY,2019-01-22T00:00:00.000Z,10:39,I190007657A,2403 N PARKER AVE,NE12,202394.22,1658823.96
127512,201,BURG-NO FORCE-RES DAY,2019-01-22T00:00:00.000Z,11:47,I190007680A,10404 LAWNHAVEN DR,NE62,239268.48,1655260.53
127513,201,BURG-NO FORCE-RES DAY,2019-01-23T00:00:00.000Z,07:00,I190008624A,4342 BROADWAY ST,ND13,193109.11,1671149.79
127514,201,BURG-NO FORCE-RES DAY,2019-01-23T00:00:00.000Z,07:30,I190008026A,8021 SANDI CT,ND52,182803.99,1694886.45
127515,201,BURG-NO FORCE-RES DAY,2019-01-23T00:00:00.000Z,08:30,I190008145A,2608 ROENA ST,SW22,168273.04,1631869.22
127516,201,BURG-NO FORCE-RES DAY,2019-01-23T00:00:00.000Z,09:47,I190009137A,1049 VILLA AVE,SE12,198731.73,1641064.93
127517,201,BURG-NO FORCE-RES DAY,2019-01-23T00:00:00.000Z,10:41,I190009446A,5633 SOUTHEASTERN AVE,SE14,214482.89,1635504.46
127518,201,BURG-NO FORCE-RES DAY,2019-01-23T00:00:00.000Z,12:30,I190008240A,1407 S ALABAMA ST,SE21,191681.98,1639229.74
127519,201,BURG-NO FORCE-RES DAY,2019-01-24T00:00:00.000Z,09:30,I190008542A,813 CEDARWOOD CT,SW31,151881.3,1649899.73
127520,201,BURG-NO FORCE-RES DAY,2019-01-25T00:00:00.000Z,11:43,I190008837A,4038 GATEWAY CT,NW32,159063.02,1668527.94
127521,201,BURG-NO FORCE-RES DAY,2019-01-25T00:00:00.000Z,12:00,I190008913A,1240 N DEARBORN ST,NE21,203082.27,1652592.51
127522,201,BURG-NO FORCE-RES DAY,2019-01-25T00:00:00.000Z,16:33,I190008957A,3217 MADISON SQUARE PL,ND22,203481.41,1668098.69
127523,201,BURG-NO FORCE-RES DAY,2019-01-26T00:00:00.000Z,10:45,I190009215A,5824 E WASHINGTON ST,NE42,215455.22,1647655.15
127524,201,BURG-NO FORCE-RES DAY,2019-01-26T00:00:00.000Z,16:00,I190009508A,1050 VILLA AVE,SE12,198527.14,1641016.44
127528,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-06T00:00:00.000Z,22:00,I190002185A,4115 HEINEY RD,SW22,161252.59,1623461.61
127525,201,BURG-NO FORCE-RES DAY,2019-01-26T00:00:00.000Z,17:06,I190009244A,717 BELHAVEN PL,NE62,240137.9,1650791.4
127526,201,BURG-NO FORCE-RES DAY,2019-01-30T00:00:00.000Z,09:30,I190010485A,2737 PLAZA DR,ND52,176206.8,1697032.84
127527,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-04T00:00:00.000Z,20:36,I190001502A,2739 E 38TH ST,ND22,201542.51,1667257.28
127529,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-18T00:00:00.000Z,99:99,I190011402A,5520 ROCK HAMPTON CT,NW62,161978.27,1700227.66
127530,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-19T00:00:00.000Z,01:00,I190006811A,6115 W 10TH ST,SW21,159345.76,1650696.09
127531,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-19T00:00:00.000Z,99:99,I190006995A,401 E WASHINGTON ST,DT22,192076.28,1645996.38
127532,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-20T00:00:00.000Z,19:17,I190007658A,3110 S POST RD,SE41,231887.22,1630230.88
127533,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-21T00:00:00.000Z,18:00,I190008524A,222 E OHIO ST,DT21,191215.17,1647332.84
127534,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-21T00:00:00.000Z,19:59,I190007503A,3757 E NEW YORK ST,NE23,205461.38,1647918.7
127535,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-23T00:00:00.000Z,02:56,I190007962A,2301 NOWLAND AVE,NE21,200009.07,1653043.54
127536,202,BURG-NO FORCE-NON-RES NIGHT,2019-01-27T00:00:00.000Z,23:35,I190009813A,107 S PENNSYLVANIA ST,DT22,190469.71,1645595.03
127537,203,BURG-NO FORCE-NON-RES DAY,2018-12-15T00:00:00.000Z,14:10,I190004942A,2251 N SHADELAND AVE,NE33,222431.54,1657884.61
127538,203,BURG-NO FORCE-NON-RES DAY,2018-12-18T00:00:00.000Z,15:47,I180161042A,1650 E COUNTY LINE RD,SE33,197667.23,1598497.87
127539,203,BURG-NO FORCE-NON-RES DAY,2019-01-10T00:00:00.000Z,13:48,I190004883A,1330 MADISON AVE,SE21,190752.65,1639981.8
127540,203,BURG-NO FORCE-NON-RES DAY,2019-01-12T00:00:00.000Z,08:32,I190004288A,847 BROADWAY ST,DT21,193356.96,1650646.28
127541,203,BURG-NO FORCE-NON-RES DAY,2019-01-13T00:00:00.000Z,10:44,I190004543A,1001 HARLAN ST,SE12,199073.63,1641460.57
